CHR	END	MAPPABLE	COUNT	s_5_1_sequence.WB20	Raw
chr16	14479543	1	1	4	155
chr16	14800000	1	0.588892	4	157.923706
chr16	16005650	1	1	4	154
chr16	16300000	1	0.578022	4	148.783264
chr16	17361740	1	1	4	215
chr16	17869656	1	1	4	199
chr16	18200000	1	0.600154	4	178.287582
chr16	19341897	1	1	4	105
chr16	19846676	1	1	4	159
chr16	20351765	1	1	4	174
chr16	20949552	1	1	4	162
chr16	21400000	1	0.817622	4	122.305908
chr16	22500000	1	0.99445	4	160.89296
chr16	23129308	1	1	4	185
chr16	23635383	1	1	4	186
chr16	24141210	1	1	4	183
chr16	24645219	1	1	4	142
chr16	25150250	1	1	4	173
chr16	25658224	1	1	4	152
chr16	26163386	1	1	4	214
chr16	26670595	1	1	4	156
chr16	27174704	1	1	4	255
chr16	27678994	1	1	4	159
chr16	28400000	1	1.325844	4	207.415039
chr16	29400000	1	0.811476	4	170.060486
chr16	30200000	1	1.123114	4	118.420746
chr16	30841970	1	1	4	159
chr16	31365589	1	1	4	137
chr16	32000000	1	1.13814	4	170.453552
chr16	34734445	1	1	4	145
chr16	35300000	1	1.024052	4	132.805756
chr16	46963103	1	1	4	236
chr16	47487153	1	1	4	148
chr16	48012797	1	1	4	176
chr16	48526479	1	1	4	142
chr16	49041063	1	1	4	169
chr16	49552218	1	1	4	190
chr16	50055035	1	1	4	192
chr16	50561355	1	1	4	185
chr16	51064795	1	1	4	180
chr16	51576979	1	1	4	162
chr16	52084672	1	1	4	167
chr16	52594537	1	1	4	152
chr16	53099560	1	1	4	135
chr16	53615308	1	1	4	103
chr16	54124727	1	1	4	165
chr16	54629244	1	1	4	141
chr16	55133293	1	1	4	216
chr16	55639416	1	1	4	169
chr16	56174777	1	1	4	167
chr16	56688235	1	1	4	150
chr16	57193650	1	1	4	169
chr16	57700161	1	1	4	154
chr16	58204084	1	1	4	164
chr16	58709549	1	1	4	160
chr16	59236003	1	1	4	153
chr16	59758018	1	1	4	133
chr16	60280634	1	1	4	133
chr16	60797283	1	1	4	96
chr16	61312108	1	1	4	136
chr16	61822382	1	1	4	98
chr16	62335514	1	1	2	73
chr16	62843244	1	1	2	62
chr16	63362074	1	1	2	48
chr16	63874506	1	1	2	82
chr16	64380117	1	1	2	71
chr16	64885518	1	1	2	74
chr16	65401152	1	1	2	58
chr16	65914052	1	1	2	86
chr16	66416775	1	1	2	105
chr16	66928557	1	1	2	76
chr16	67435063	1	1	2	71
chr16	67942139	1	1	2	81
chr16	68449099	1	1	2	78
chr16	68961729	1	1	2	40
chr16	69469758	1	1	2	64
chr16	69977490	1	1	2	65
chr16	70659264	1	1	2	89
chr16	71195868	1	1	2	220
chr16	71708902	1	1	2	90
chr16	72221354	1	1	2	56
chr16	72746693	1	1	2	77
chr16	73248796	1	1	2	114
chr16	73750736	1	1	2	95
chr16	74260555	1	1	2	90
chr16	74847749	1	1	2	69
chr16	75356122	1	1	2	79
chr16	75879742	1	1	2	79
chr16	76392961	1	1	2	80
chr16	76901568	1	1	2	93
chr16	77406503	1	1	2	66
chr16	77912475	1	1	2	82
chr16	78415476	1	1	2	78
chr16	78916753	1	1	2	87
chr16	79420618	1	1	2	88
chr16	79923077	1	1	2	70
chr16	80436555	1	1	2	79
chr16	80944145	1	1	2	139
chr16	81450782	1	1	2	81
chr16	81955827	1	1	2	82
chr16	82471321	1	1	2	89
chr16	82972504	1	1	2	98
chr16	83473841	1	1	2	66
chr16	83984109	1	1	2	88
chr16	84488370	1	1	2	122
chr16	84995118	1	1	2	86
chr16	85502269	1	1	2	80
chr16	86011134	1	1	2	115
chr16	86525665	1	1	2	90
chr16	87031722	1	1	2	89
chr16	87538905	1	1	2	107
chr16	88065307	1	1	2	81
chr16	88688444	1	1	2	71
chr16	89200255	1	1	2	54
chr16	89718323	1	1	2	88
chr16	90200000	1	0.860356	2	59.27779
chr17	300000	1	0.547602	2	94.95948
chr17	932636	1	1	2	93
chr17	1455479	1	1	2	66
chr17	1969015	1	1	2	43
chr17	2481463	1	1	2	74
chr17	3010567	1	1	2	59
chr17	3581114	1	1	2	56
chr17	4093470	1	1	2	95
chr17	4603850	1	1	2	68
chr17	5124402	1	1	2	58
chr17	5634739	1	1	2	76
chr17	6144189	1	1	2	109
chr17	6651255	1	1	2	76
chr17	7170406	1	1	2	69
chr17	7679977	1	1	2	74
chr17	8186071	1	1	2	71
chr17	8694345	1	1	2	77
chr17	9199516	1	1	2	112
chr17	9713434	1	1	2	71
chr17	10221834	1	1	2	99
chr17	10730953	1	1	2	80
chr17	11238016	1	1	2	61
chr17	11744304	1	1	2	94
chr17	12260619	1	1	2	60
chr17	12772729	1	1	2	81
chr17	13277083	1	1	2	83
chr17	13786055	1	1	2	82
chr17	14318769	1	1	2	64
chr17	14825745	1	1	2	78
chr17	15334553	1	1	2	82
chr17	16019140	1	1	2	104
chr17	16600000	1	1.11358	2	56.574291
chr17	17260658	1	1	2	77
chr17	17767633	1	1	2	76
chr17	18300000	1	1.02898	2	88.437088
chr17	19652037	1	1	2	56
chr17	20300000	1	1.163306	2	79.944572
chr17	21085898	1	1	2	51
chr17	21600000	1	0.881894	2	73.705002
chr17	22300000	1	0.97645	2	78.857079
chr17	25848970	1	1	8	203
chr17	26368080	1	1	8	224
chr17	26879100	1	1	8	260
chr17	27387651	1	1	8	308
chr17	27897224	1	1	8	354
chr17	28413018	1	1	8	328
chr17	28929321	1	1	8	325
chr17	29520529	1	1	3	116
chr17	30031236	1	1	3	83
chr17	30601382	1	1	3	74
chr17	31115652	1	1	3	89
chr17	31634221	1	1	3	103
chr17	32138338	1	1	3	103
chr17	32665592	1	1	3	88
chr17	33167752	1	1	3	147
chr17	33683000	1	1	3	108
chr17	34196666	1	1	3	72
chr17	34500000	1	0.554542	3	117.213844
chr17	35316945	1	1	3	108
chr17	35822808	1	1	3	84
chr17	36300000	1	0.84209	3	64.12616
chr17	36954689	1	1	3	99
chr17	37462473	1	1	13	509
chr17	37970461	1	1	13	1219
chr17	38477742	1	1	13	990
chr17	38982805	1	1	13	459
chr17	39512086	1	1	13	624
chr17	40021270	1	1	13	380
chr17	40533242	1	1	13	358
chr17	41047462	1	1	2	88
chr17	41563539	1	1	2	78
chr17	42072484	1	1	2	58
chr17	42585167	1	1	2	71
chr17	43093050	1	1	2	59
chr17	43600000	1	0.901884	2	46.56918
chr17	44400000	1	1.265788	2	79.792198
chr17	45339207	1	1	2	82
chr17	45913092	1	1	2	67
chr17	46418255	1	1	2	100
chr17	46921695	1	1	2	59
chr17	47433054	1	1	2	42
chr17	47939132	1	1	2	68
chr17	48442460	1	1	2	72
chr17	48947206	1	1	2	54
chr17	49457669	1	1	2	63
chr17	49966844	1	1	2	61
chr17	50472997	1	1	2	56
chr17	50988674	1	1	2	67
chr17	51497004	1	1	2	66
chr17	52013027	1	1	2	57
chr17	52522934	1	1	2	48
chr17	53033215	1	1	2	71
chr17	53539858	1	1	2	78
chr17	54056274	1	1	2	95
chr17	54576828	1	1	2	78
chr17	55080629	1	1	2	85
chr17	55584791	1	1	2	84
chr17	56089013	1	1	2	97
chr17	56597756	1	1	2	87
chr17	57109578	1	1	2	53
chr17	57620818	1	1	2	63
chr17	58220204	1	1	2	84
chr17	58748681	1	1	2	67
chr17	59271873	1	1	2	63
chr17	59778696	1	1	2	67
chr17	60286309	1	1	2	57
chr17	60885515	1	1	2	140
chr17	61389028	1	1	5	195
chr17	61894678	1	1	5	219
chr17	62463765	1	1	5	241
chr17	62800000	1	0.63591	5	176.125565
chr17	63427105	1	1	5	232
chr17	63932968	1	1	5	271
chr17	64439894	1	1	5	197
chr17	64950404	1	1	5	222
chr17	65457022	1	1	5	214
chr17	65967660	1	1	5	297
chr17	66494004	1	1	5	353
chr17	67010543	1	1	5	261
chr17	67518702	1	1	5	311
chr17	68032617	1	1	5	344
chr17	68548166	1	1	5	261
chr17	69054185	1	1	5	247
chr17	69562200	1	1	5	221
chr17	70066680	1	1	5	173
chr17	70572127	1	1	5	244
chr17	71076605	1	1	5	249
chr17	71582187	1	1	5	187
chr17	72088086	1	1	5	219
chr17	72592584	1	1	5	199
chr17	73099467	1	1	5	167
chr17	73611084	1	1	5	180
chr17	74118831	1	1	5	150
chr17	74631839	1	1	5	139
chr17	75139230	1	1	5	205
chr17	75645372	1	1	5	177
chr17	76154090	1	1	5	185
chr17	76661718	1	1	5	150
chr17	77165447	1	1	5	294
chr17	77500000	1	0.656698	5	420.284515
chr17	81195210	1	6.823062	5	199.324005
chr18	628471	1	1	3	132
chr18	1145940	1	1	3	117
chr18	1664889	1	1	3	120
chr18	2173787	1	1	3	96
chr18	2686871	1	1	3	119
chr18	3197427	1	1	3	96
chr18	3704486	1	1	3	114
chr18	4211426	1	1	3	127
chr18	4726423	1	1	3	114
chr18	5240595	1	1	3	132
chr18	5753977	1	1	3	109
chr18	6262920	1	1	3	125
chr18	6771089	1	1	3	119
chr18	7280912	1	1	3	133
chr18	7794453	1	1	3	145
chr18	8308589	1	1	3	100
chr18	8817506	1	1	3	127
chr18	9334586	1	1	3	108
chr18	9840339	1	1	3	122
chr18	10347531	1	1	3	102
chr18	10884206	1	1	3	93
chr18	11395530	1	1	3	137
chr18	11929758	1	1	3	112
chr18	12489634	1	1	3	111
chr18	13000612	1	1	3	87
chr18	13511217	1	1	3	111
chr18	14031010	1	1	3	115
chr18	15200000	1	1.360584	3	95.547203
chr18	19030261	1	1	3	155
chr18	19541557	1	1	3	108
chr18	20045948	1	1	3	120
chr18	20572658	1	1	3	117
chr18	21083540	1	1	3	134
chr18	21587679	1	1	3	137
chr18	22094142	1	1	3	91
chr18	22609895	1	1	3	123
chr18	23116061	1	1	3	145
chr18	23623188	1	1	3	109
chr18	24134516	1	1	3	114
chr18	24643234	1	1	3	85
chr18	25163713	1	1	3	88
chr18	25674779	1	1	3	98
chr18	26193624	1	1	3	94
chr18	26703075	1	1	3	88
chr18	27210637	1	1	3	105
chr18	27720534	1	1	3	110
chr18	28223552	1	1	3	76
chr18	28728486	1	1	3	82
chr18	29237949	1	1	3	133
chr18	29749315	1	1	3	95
chr18	30263776	1	1	3	116
chr18	30773726	1	1	3	96
chr18	31282137	1	1	3	96
chr18	31802280	1	1	3	89
chr18	32322225	1	1	3	86
chr18	32838182	1	1	3	84
chr18	33351563	1	1	3	106
chr18	33873019	1	1	2	83
chr18	34377521	1	1	2	87
chr18	34897625	1	1	2	81
chr18	35410565	1	1	2	115
chr18	35919042	1	1	2	74
chr18	36419999	1	1	2	58
chr18	36927277	1	1	2	61
chr18	37435561	1	1	2	61
chr18	37955804	1	1	2	74
chr18	38461223	1	1	2	58
chr18	38964779	1	1	2	68
chr18	39477499	1	1	2	68
chr18	39981922	1	1	2	77
chr18	40497566	1	1	2	67
chr18	41010333	1	1	2	102
chr18	41522873	1	1	2	70
chr18	42040507	1	1	2	88
chr18	42545299	1	1	2	118
chr18	43055415	1	1	2	82
chr18	43571134	1	1	2	71
chr18	44077281	1	1	2	52
chr18	44601338	1	1	2	56
chr18	45110149	1	1	2	106
chr18	45624177	1	1	2	132
chr18	46129657	1	1	2	116
chr18	46641501	1	1	2	90
chr18	47160216	1	1	2	74
chr18	47678555	1	1	2	107
chr18	48192989	1	1	2	84
chr18	48700576	1	1	2	86
chr18	49206069	1	1	1	54
chr18	49723816	1	1	1	36
chr18	50230239	1	1	1	59
chr18	50738508	1	1	1	41
chr18	51254247	1	1	1	34
chr18	51765238	1	1	2	68
chr18	52100000	1	0.557594	2	89.670982
chr18	52719906	1	1	2	59
chr18	53222568	1	1	2	49
chr18	53738429	1	1	2	59
chr18	54253659	1	1	2	77
chr18	54760952	1	1	2	104
chr18	55273788	1	1	2	103
chr18	55785358	1	1	2	73
chr18	56292158	1	1	3	126
chr18	56801119	1	1	3	137
chr18	57314723	1	1	3	92
chr18	57830429	1	1	3	121
chr18	58343866	1	1	3	106
chr18	58854177	1	1	3	112
chr18	59367173	1	1	3	139
chr18	59879383	1	1	3	115
chr18	60385400	1	1	3	113
chr18	60895606	1	1	3	122
chr18	61408331	1	1	3	92
chr18	61922501	1	1	3	122
chr18	62440232	1	1	3	121
chr18	62947472	1	1	3	87
chr18	63457837	1	1	3	90
chr18	63960189	1	1	3	102
chr18	64468927	1	1	3	53
chr18	64978047	1	1	3	99
chr18	65485542	1	1	3	88
chr18	65995429	1	1	3	83
chr18	66510799	1	1	3	111
chr18	67019244	1	1	3	87
chr18	67531512	1	1	3	72
chr18	68044305	1	1	3	114
chr18	68568909	1	1	3	129
chr18	69081470	1	1	3	119
chr18	69589786	1	1	3	78
chr18	70098209	1	1	3	104
chr18	70600704	1	1	3	74
chr18	71121752	1	1	3	108
chr18	71630564	1	1	3	108
chr18	72136819	1	1	3	141
chr18	72692516	1	1	3	87
chr18	73195503	1	1	3	149
chr18	73704520	1	1	3	102
chr18	74209516	1	1	3	120
chr18	74720290	1	1	3	118
chr18	75236022	1	1	3	116
chr18	75797341	1	1	3	152
chr18	76308880	1	1	3	108
chr18	76824869	1	1	3	171
chr18	77347822	1	1	3	164
chr18	78000000	1	1.25367	3	135.601883
chr19	779526	1	1	2	75
chr19	1294318	1	1	2	54
chr19	1804367	1	1	2	77
chr19	2315101	1	1	2	73
chr19	2827566	1	1	3	96
chr19	3340492	1	1	3	114
chr19	3849018	1	1	3	81
chr19	4361314	1	1	3	74
chr19	4873226	1	1	3	85
chr19	5382295	1	1	3	89
chr19	5897239	1	1	3	91
chr19	6404426	1	1	3	92
chr19	6915002	1	1	3	102
chr19	7300000	1	0.678662	3	113.458542
chr19	7906692	1	1	3	124
chr19	8440056	1	1	3	124
chr19	9050632	1	1	3	136
chr19	9561412	1	1	3	108
chr19	10074806	1	1	3	111
chr19	10582115	1	1	3	139
chr19	11090314	1	1	3	87
chr19	11598613	1	1	3	100
chr19	12127094	1	1	3	116
chr19	12649302	1	1	3	107
chr19	13159482	1	1	3	77
chr19	13665335	1	1	3	116
chr19	14174930	1	1	3	97
chr19	14706662	1	1	3	85
chr19	15216776	1	1	3	151
chr19	15730323	1	1	3	163
chr19	16247740	1	1	3	121
chr19	16753697	1	1	3	111
chr19	17262065	1	1	3	112
chr19	17771135	1	1	2	73
chr19	18280593	1	1	2	59
chr19	18787097	1	1	2	47
chr19	19292427	1	1	2	81
chr19	19798453	1	1	2	132
chr19	20500000	1	1.328054	2	70.780258
chr19	21131818	1	1	0	1
chr19	21643715	1	1	0	0
chr19	22173774	1	1	0	1
chr19	22713294	1	1	0	1
chr19	23254860	1	1	0	1
chr19	23776829	1	1	0	2
chr19	24304212	1	1	0	1
chr19	24600000	1	0.55147	5	32.640038
chr19	28263051	1	1	5	453
chr19	28785369	1	1	5	219
chr19	29301703	1	1	5	201
chr19	29813455	1	1	5	165
chr19	30325139	1	1	5	161
chr19	30839807	1	1	5	175
chr19	31343933	1	1	5	277
chr19	31845058	1	1	5	220
chr19	32348291	1	1	5	215
chr19	32851133	1	1	5	209
chr19	33370144	1	1	5	180
chr19	33881654	1	1	5	141
chr19	34383479	1	1	5	219
chr19	34891292	1	1	5	177
chr19	35416792	1	1	5	205
chr19	35924829	1	1	5	153
chr19	36431737	1	1	5	163
chr19	36992019	1	1	5	169
chr19	37505230	1	1	5	168
chr19	38065587	1	1	5	136
chr19	38581984	1	1	5	154
chr19	39090866	1	1	5	173
chr19	39610540	1	1	5	170
chr19	40123327	1	1	5	222
chr19	40680979	1	1	5	226
chr19	41190005	1	1	5	166
chr19	41739230	1	1	5	217
chr19	42249098	1	1	5	193
chr19	42758723	1	1	5	236
chr19	43305176	1	1	5	202
chr19	43983413	1	1	5	182
chr19	44491097	1	1	5	169
chr19	45014478	1	1	5	163
chr19	45526254	1	1	5	162
chr19	46033313	1	1	5	111
chr19	46543949	1	1	5	186
chr19	47057455	1	1	5	181
chr19	47568427	1	1	5	158
chr19	48079562	1	1	5	169
chr19	48643381	1	1	5	172
chr19	49152362	1	1	5	155
chr19	49680936	1	1	5	142
chr19	50190860	1	1	5	140
chr19	50756840	1	1	5	209
chr19	51274271	1	1	5	188
chr19	51782294	1	1	5	240
chr19	52296807	1	1	5	174
chr19	52805954	1	1	5	172
chr19	53332987	1	1	5	118
chr19	53869064	1	1	5	141
chr19	54395292	1	1	5	159
chr19	54927095	1	1	5	159
chr19	55484950	1	1	5	212
chr19	56000137	1	1	5	150
chr19	56523896	1	1	5	210
chr19	57045367	1	1	5	185
chr19	57553598	1	1	5	216
chr19	58068094	1	1	5	189
chr19	58595096	1	1	5	202
chr19	59100000	1	0.973578	5	228.024872
chr20	615317	1	1	7	265
chr20	1119353	1	1	7	331
chr20	1638744	1	1	7	319
chr20	2144951	1	1	7	283
chr20	2654336	1	1	7	316
chr20	3166017	1	1	7	312
chr20	3681301	1	1	7	265
chr20	4192590	1	1	7	234
chr20	4709309	1	1	7	280
chr20	5217306	1	1	7	282
chr20	5739130	1	1	7	242
chr20	6247597	1	1	7	270
chr20	6756474	1	1	7	262
chr20	7271134	1	1	7	232
chr20	7777391	1	1	7	245
chr20	8289238	1	1	7	238
chr20	8803148	1	1	7	249
chr20	9307322	1	1	7	300
chr20	9816388	1	1	7	284
chr20	10324862	1	1	7	302
chr20	10829565	1	1	7	305
chr20	11333073	1	1	7	339
chr20	11843622	1	1	7	278
chr20	12357883	1	1	7	319
chr20	12892888	1	1	7	282
chr20	13399168	1	1	7	393
chr20	13912694	1	1	7	248
chr20	14422268	1	1	7	283
chr20	14930718	1	1	7	266
chr20	15440658	1	1	7	244
chr20	15945114	1	1	7	318
chr20	16449807	1	1	7	374
chr20	16958886	1	1	7	291
chr20	17473403	1	1	7	254
chr20	17976974	1	1	7	330
chr20	18493156	1	1	7	289
chr20	19014697	1	1	7	347
chr20	19527351	1	1	7	381
chr20	20037128	1	1	7	312
chr20	20543831	1	1	7	281
chr20	21046357	1	1	7	293
chr20	21557464	1	1	7	251
chr20	22086261	1	1	7	290
chr20	22597049	1	1	7	267
chr20	23108183	1	1	7	355
chr20	23629392	1	1	7	250
chr20	24166461	1	1	7	338
chr20	24677981	1	1	7	301
chr20	25196636	1	1	7	326
chr20	26000000	1	1.301284	7	283.566101
chr20	30321528	1	1	4	138
chr20	30830022	1	1	4	167
chr20	31336905	1	1	4	123
chr20	31842813	1	1	4	205
chr20	32353793	1	1	4	158
chr20	32867680	1	1	4	188
chr20	33377693	1	1	9	336
chr20	33890488	1	1	9	416
chr20	34395748	1	1	9	284
chr20	34954397	1	1	9	355
chr20	35461968	1	1	9	346
chr20	35976635	1	1	9	373
chr20	36480071	1	1	9	555
chr20	36983384	1	1	9	441
chr20	37492032	1	1	9	391
chr20	37996334	1	1	4	233
chr20	38517249	1	1	4	199
chr20	39029861	1	1	4	156
chr20	39537744	1	1	4	187
chr20	40049012	1	1	4	147
chr20	40563957	1	1	4	177
chr20	41074617	1	1	4	165
chr20	41587378	1	1	7	414
chr20	42097603	1	1	7	534
chr20	42612687	1	1	7	407
chr20	43116966	1	1	7	277
chr20	43621238	1	1	7	266
chr20	44127136	1	1	7	276
chr20	44647282	1	1	7	306
chr20	45149474	1	1	10	488
chr20	45652067	1	1	10	414
chr20	46158611	1	1	10	343
chr20	46690911	1	1	10	416
chr20	47203382	1	1	10	429
chr20	47714220	1	1	10	479
chr20	48220150	1	1	10	534
chr20	48727729	1	1	10	399
chr20	49232180	1	1	10	434
chr20	49739094	1	1	10	345
chr20	50241330	1	1	10	519
chr20	50749089	1	1	10	350
chr20	51255712	1	1	10	499
chr20	51757389	1	1	15	700
chr20	52283038	1	1	15	625
chr20	52788501	1	1	15	569
chr20	53297871	1	1	15	577
chr20	53817462	1	1	15	535
chr20	54331145	1	1	15	458
chr20	54855615	1	1	15	601
chr20	55363988	1	1	12	427
chr20	55866036	1	1	12	501
chr20	56369168	1	1	12	516
chr20	56870861	1	1	12	522
chr20	57375956	1	1	12	500
chr20	57879348	1	1	12	397
chr20	58389228	1	1	12	387
chr20	58894862	1	1	7	278
chr20	59403504	1	1	7	291
chr20	59909578	1	1	7	273
chr20	60415575	1	1	7	350
chr20	60927524	1	1	7	307
chr20	61530948	1	1	7	230
chr20	62036397	1	1	7	221
chr20	62550710	1	1	7	132
chr20	62900000	1	0.671756	7	263.488525
chr21	11200000	1	0.776812	4	428.67514
chr21	15497722	1	1	4	110
chr21	16012317	1	1	4	106
chr21	16529760	1	1	4	162
chr21	17036361	1	1	4	163
chr21	17552659	1	1	4	131
chr21	18060754	1	1	4	130
chr21	18586284	1	1	4	119
chr21	19112680	1	1	4	148
chr21	19623459	1	1	4	126
chr21	20136129	1	1	4	102
chr21	20652241	1	1	4	139
chr21	21158964	1	1	4	121
chr21	21670068	1	1	4	126
chr21	22172821	1	1	4	99
chr21	22676715	1	1	4	114
chr21	23181678	1	1	4	128
chr21	23687086	1	1	4	98
chr21	24195995	1	1	4	134
chr21	24705690	1	1	4	113
chr21	25211132	1	1	4	119
chr21	25715339	1	1	4	129
chr21	26221320	1	1	4	123
chr21	26727042	1	1	4	140
chr21	27232816	1	1	4	150
chr21	27744660	1	1	4	174
chr21	28249233	1	1	4	143
chr21	28754542	1	1	4	129
chr21	29289992	1	1	4	138
chr21	29833655	1	1	4	115
chr21	30345433	1	1	4	129
chr21	30854249	1	1	4	161
chr21	31357336	1	1	4	134
chr21	31861743	1	1	4	115
chr21	32369810	1	1	4	168
chr21	32872970	1	1	4	151
chr21	33382444	1	1	4	127
chr21	33893125	1	1	4	182
chr21	34399439	1	1	4	167
chr21	34905868	1	1	4	125
chr21	35416795	1	1	4	176
chr21	35919985	1	1	4	187
chr21	36423127	1	1	4	149
chr21	36933916	1	1	4	203
chr21	37440382	1	1	4	177
chr21	37948728	1	1	4	172
chr21	38455181	1	1	4	172
chr21	38967571	1	1	4	160
chr21	39474240	1	1	4	168
chr21	39978907	1	1	4	203
chr21	40484346	1	1	4	199
chr21	40990007	1	1	4	163
chr21	41509726	1	1	3	115
chr21	42017200	1	1	3	136
chr21	42527528	1	1	3	144
chr21	43083714	1	1	3	93
chr21	43589881	1	1	3	118
chr21	44095699	1	1	3	117
chr21	44608834	1	1	3	106
chr21	45165991	1	1	3	120
chr21	45672401	1	1	3	106
chr21	46186493	1	1	3	131
chr21	46694651	1	1	3	119
chr21	47207055	1	1	3	90
chr21	47721012	1	1	3	98
chr21	48100000	1	0.747328	3	124.443352
chr22	17578717	1	1	4	138
chr22	18092392	1	1	4	183
chr22	18700000	1	1.088174	4	162.657806
chr22	19431765	1	1	4	125
chr22	19936807	1	1	4	175
chr22	20300000	1	0.698034	4	146.124695
chr22	21500000	1	1.418454	4	150.868469
chr22	22427470	1	1	4	166
chr22	23005263	1	1	4	166
chr22	23520220	1	1	4	175
chr22	24069328	1	1	4	121
chr22	24634277	1	1	4	139
chr22	25211074	1	1	4	127
chr22	25742244	1	1	4	173
chr22	26268610	1	1	4	154
chr22	26771532	1	1	4	157
chr22	27279204	1	1	4	224
chr22	27781797	1	1	4	225
chr22	28285520	1	1	4	234
chr22	28815542	1	1	4	196
chr22	29338918	1	1	4	142
chr22	29855013	1	1	4	178
chr22	30363874	1	1	4	140
chr22	30868924	1	1	4	115
chr22	31376027	1	1	4	129
chr22	31889864	1	1	4	153
chr22	32400318	1	1	4	123
chr22	32926924	1	1	4	150
chr22	33433536	1	1	4	165
chr22	33939432	1	1	4	174
chr22	34443453	1	1	4	197
chr22	34952773	1	1	4	170
chr22	35477003	1	1	4	191
chr22	35983843	1	1	4	196
chr22	36495251	1	1	4	166
chr22	37007855	1	1	4	168
chr22	37510079	1	1	4	149
chr22	38013304	1	1	4	148
chr22	38521231	1	1	4	116
chr22	39048677	1	1	4	156
chr22	39568439	1	1	4	164
chr22	40074965	1	1	4	162
chr22	40581861	1	1	4	159
chr22	41091151	1	1	4	165
chr22	41601763	1	1	4	138
chr22	42113590	1	1	4	114
chr22	42632241	1	1	4	129
chr22	43164328	1	1	4	116
chr22	43672692	1	1	4	126
chr22	44176992	1	1	4	165
chr22	44684677	1	1	4	176
chr22	45188840	1	1	4	166
chr22	45696067	1	1	4	177
chr22	46202243	1	1	4	119
chr22	46706260	1	1	4	135
chr22	47214035	1	1	4	103
chr22	47719926	1	1	4	80
chr22	48228077	1	1	7	319
chr22	48731973	1	1	7	248
chr22	49236284	1	1	7	271
chr22	49748171	1	1	7	291
chr22	50255741	1	1	7	319
chr22	50814662	1	1	7	204
chr22	51200000	1	0.726158	7	190.041275
chrX	1000000	1	1.405386	0	0
chrX	1799144	1	1	0	0
chrX	2381009	1	1	0	0
chrX	2901971	1	1	0	68
chrX	3420101	1	1	5	264
chrX	4054041	1	1	5	227
chrX	4561185	1	1	5	206
chrX	5070104	1	1	5	194
chrX	5578162	1	1	5	203
chrX	6088751	1	1	5	159
chrX	6606880	1	1	5	243
chrX	7126286	1	1	5	213
chrX	7691382	1	1	5	168
chrX	8208935	1	1	5	184
chrX	8728795	1	1	5	165
chrX	9242182	1	1	5	231
chrX	9752461	1	1	5	175
chrX	10258875	1	1	5	226
chrX	10829440	1	1	5	178
chrX	11348277	1	1	5	221
chrX	11871213	1	1	5	244
chrX	12386646	1	1	5	181
chrX	12905419	1	1	5	170
chrX	13421009	1	1	5	233
chrX	13934917	1	1	5	212
chrX	14461251	1	1	5	214
chrX	14977247	1	1	5	167
chrX	15493853	1	1	5	151
chrX	16005045	1	1	5	209
chrX	16537724	1	1	5	229
chrX	17050170	1	1	5	152
chrX	17570821	1	1	5	213
chrX	18082723	1	1	5	226
chrX	18600778	1	1	5	182
chrX	19109688	1	1	5	178
chrX	19630159	1	1	5	189
chrX	20140736	1	1	5	191
chrX	20653359	1	1	5	182
chrX	21182204	1	1	5	204
chrX	21697770	1	1	5	165
chrX	22204024	1	1	5	198
chrX	22718286	1	1	5	175
chrX	23228554	1	1	5	192
chrX	23754442	1	1	5	211
chrX	24269077	1	1	5	162
chrX	24782120	1	1	5	171
chrX	25290085	1	1	5	228
chrX	25809884	1	1	5	177
chrX	26342670	1	1	5	175
chrX	26853238	1	1	5	170
chrX	27369204	1	1	5	129
chrX	27880975	1	1	5	145
chrX	28400356	1	1	5	157
chrX	28916636	1	1	5	153
chrX	29427861	1	1	5	154
chrX	29932883	1	1	5	164
chrX	30453084	1	1	5	175
chrX	30972101	1	1	5	287
chrX	31485059	1	1	5	193
chrX	32000989	1	1	5	186
chrX	32509605	1	1	5	124
chrX	33018726	1	1	5	158
chrX	33528395	1	1	5	180
chrX	34033923	1	1	5	215
chrX	34551030	1	1	5	180
chrX	35055845	1	1	5	169
chrX	35568129	1	1	5	175
chrX	36074434	1	1	5	141
chrX	36597195	1	1	5	178
chrX	37179353	1	1	5	233
chrX	37721421	1	1	5	186
chrX	38227784	1	1	5	164
chrX	38737771	1	1	5	207
chrX	39248973	1	1	5	255
chrX	39752990	1	1	5	228
chrX	40259160	1	1	5	210
chrX	40764118	1	1	5	168
chrX	41272044	1	1	5	183
chrX	41790914	1	1	5	176
chrX	42313251	1	1	5	221
chrX	42839115	1	1	5	214
chrX	43351463	1	1	5	188
chrX	43867948	1	1	5	196
chrX	44380477	1	1	5	219
chrX	44893923	1	1	5	185
chrX	45400064	1	1	5	205
chrX	45910134	1	1	5	245
chrX	46438508	1	1	5	228
chrX	46951300	1	1	5	154
chrX	47464041	1	1	5	204
chrX	48200000	1	1.288938	6	270.765533
chrX	48812416	1	1	6	270
chrX	49200000	1	0.704286	6	289.65506
chrX	49926543	1	1	6	215
chrX	50493103	1	1	6	235
chrX	51030551	1	1	6	221
chrX	51618944	1	1	6	196
chrX	52100000	1	0.718634	6	222.644623
chrX	53515662	1	1	6	238
chrX	54049069	1	1	6	221
chrX	54569708	1	1	6	221
chrX	55136880	1	1	6	265
chrX	55724596	1	1	6	210
chrX	56270590	1	1	6	211
